Unnamed: 0,date,lat,lon,panoID,probability ,wall,building,sky,greenery,terrain type ,vehicles,path ,person,fence,signboard,pole,bicycle
937,2022-03,44.52296865882779,11.41382470577318,EIPWMTj2iySnImQmRMIAuw,0.150462781,0.28,1.27,46.05,15.62,22.77,0,13.47,0,0.13,0,0.32,0
938,2022-07,44.52619799813047,11.38093315138668,FBKAf7GgrbI8LE-FBKI1ZQ,0.32650395,1.61,1.35,31.09,44.28,0.33,3.79,15.61,0,0.11,0,0,0
939,2022-07,44.53105707754393,11.37764993310699,JAzgVqDl3yVbleD_xK5QaQ,0.332241382,0,0,0,0,0,0,0,0,0,0,0,0
940,2021-10,44.52946862924555,11.38442605704211,ISOBnI3yRUSRACe-EKiJRA,0.299957364,0.2,1.18,39.42,29.28,3.95,0.41,25.47,0,0,0.05,0.01,0
941,2022-03,44.54669396913767,11.39502053649488,TSdYJKCLh9EGMzKBUuxhAA,0.198994803,1.2,9.82,37.35,7.5,0.03,2.64,34.16,0,4.53,0.22,0.03,0
942,2022-03,44.54830124136211,11.39495158325498,qRdxxpo8OjwWcgLvgK2JQg,0.194762937,0.63,28.79,26.6,3.56,0.02,6.71,27.77,0.06,4.73,0.07,0.01,0
943,2022-04,44.49102833543908,11.39469782963216,3O5b2kokNQtq41n3dzsnaQ,0.296846776,1.75,5.24,17.36,42.75,0.06,7.49,17.66,0,0.35,0.13,0.02,0
944,2022-05,44.55686203379993,11.27696581294752,Q_sXAJkucqWo8400W1bFAQ,0.555729382,0,0,0,0,0,0,0,0,0,0,0,0
945,2023-05,44.54682666094045,11.30127301816898,seSVDjuT124pANAcIrfULA,0.58657365,2.05,1.47,25.16,43.32,0.01,0.02,27.12,0,0.43,0.09,0,0
946,2023-05,44.54992860449413,11.29491936682832,o-HgYGGgE9E4kV-OaNMvDg,0.581109434,0.14,3.8,29.3,36.3,0.57,9.5,15.64,0.27,2.44,0.01,0,0
947,2023-10,44.48962675150863,11.24137766319073,Pon53oZXsw3yRGQfNfPa6w,0.791910304,0.09,2.25,40.89,22.8,0.04,0.13,27.75,0,5.13,0.02,0,0
948,2022-03,44.48694086600738,11.24092994731597,wNV0BA8VJjI_9cUH5DGhrw,0.792381068,0,0,0,0,0,0,0,0,0,0,0,0
949,2023-08,44.48717540473261,11.22699381270472,x87w66RZ1IlztuaJzIbucQ,0.710827046,0.01,1.8,40.2,16.08,4.49,0.19,36.69,0.07,0.28,0.06,0,0
950,2022-03,44.47907758,11.26346613807232,33bTIN_ABrsD1-Cfd4Yacg,0.926321738,0,0,0,0,0,0,0,0,0,0,0,0
951,2022-04,44.48514528681849,11.34979153581225,R9e1ovAjnGU35vgRt7bLBA,0.563154966,7.02,5.08,9.99,49.8,0,0.53,26.38,0,0.61,0.52,0.04,0
952,2022-03,44.52189360073747,11.42813490385771,ePt7sJ9o2Q6muwTMVXnoOw,0.071043236,0.15,6.41,31.34,14.87,0.1,2.14,33.45,0,0.98,0.44,0.2,0
953,2022-07,44.51445985841681,11.42958604015189,V86O7DL7yKohdq8qiLHwag,0.072938921,0.21,1.26,45.84,10.37,15.41,0.14,24.15,0,0.53,0.18,0,0
954,2011-11,44.51910689612444,11.42996859828398,y_rJVCB9i_sw-X7QVAbtEQ,0.06462432,0,0,0,0,0,0,0,0,0,0,0,0
955,2023-09,44.49678436568338,11.24955544274515,gdhYq9pdtGWKuIzn7D5kKQ,0.821268832,1.3,4.25,12.26,52.39,0.06,5.54,17.64,0,2.02,0,0,0
956,2022-05,44.55303198,11.38460148323865,aoSy143874laAz8YjmNP3A,0.232414654,0,0.6,46.47,19.13,22.66,0,10.65,0,0.01,0,0.28,0
957,2022-05,44.55853932165048,11.38881627381523,RvxHNnVfuF3j3WGnZeAL4A,0.193726183,1.55,0.05,30.03,44.53,6.3,0.04,14.05,0,0.08,0.11,0.01,0
958,2022-10,44.54983537805183,11.38423115284867,A2nXGMW5K3ON5PZg_h6fNA,0.244443949,0,0,0,0,0,0,0,0,0,0,0,0
959,2022-03,44.54120593103495,11.41106609,pDNftCa4EnlOcu1Y5ik0tw,0.128435996,0,0.51,48,3.04,27.27,0,9.33,0,0,0,0.02,0
960,2022-03,44.54331945813522,11.40441052,QpYUv2t3F_oy6BF_WyWFbw,0.158840891,0,0,0,0,0,0,0,0,0,0,0,0
961,2022-03,44.54551070111733,11.39779906857854,gvvEwv6wSAcTmsOivgcY_w,0.187855731,0,0,0,0,0,0,0,0,0,0,0,0
962,2022-03,44.54207889331189,11.41593046613597,PFTHVVEBz06lX1JDbFjaPg,0.100112907,0.08,0.38,44.91,16.25,15.57,0,21.46,0.03,0.87,0.02,0,0
963,2022-03,44.53060186314672,11.40760964347658,RolNRvlYevFqbJ-41bszrQ,0.170852633,3.59,2.23,34.65,39.52,12.7,0,4.81,0,2.35,0,0.02,0
964,2022-03,44.53033440806732,11.40082613451835,sFf3MaH_QI6ZRB96QO_2MQ,0.208757433,0,0,0,0,0,0,0,0,0,0,0,0
965,2023-05,44.55121495885456,11.25469434076683,RJk-sV7o67Kh6XG0z3Lf0Q,0.570759168,0,0.09,43.5,15.57,22.72,0.05,16.45,0,1.59,0.02,0.03,0
966,2023-04,44.55673885355824,11.25046101137423,gfPdy3jI1knMir5vfKNo0g,0.532170678,0.32,0.37,46.58,20.26,13.77,0.67,17.05,0,0.48,0.03,0.07,0
967,2023-04,44.54510523662422,11.25806698,VWY8yzIU1wUcE6M8-Gh8DA,0.610867555,1.39,9.95,31.88,39.15,0.3,0.33,14.22,0,0.13,0,0.04,0
968,2022-06,44.45700331507071,11.35208650533724,lQti_kRqFWO7QGMPjvhLww,0.527637401,0,0,0,0,0,0,0,0,0,0,0,0
969,2022-04,44.45962910508767,11.35249982596141,J9mkL_yDF3Oe49EKBdGneA,0.529784881,0,0,0,0,0,0,0,0,0,0,0,0
970,2022-04,44.45669806874083,11.35273812708365,isFeyrHJPPq_gyX37-LvHQ,0.523432061,0,0,0,0,0,0,0,0,0,0,0,0
971,2022-06,44.44884999682301,11.33921129273323,5Nf3QLs7GPxtZQWErr1CwQ,0.579535533,0,0,5.24,83.51,0,0,8.59,0,0.28,0.05,0,0
972,2022-06,44.44876713349714,11.33379033777708,rD6BAuWHegNKKSabclVzjA,0.607432465,0.09,0,3.65,81.18,0,0.02,11.01,0,0,0,0,0
973,2022-06,44.44861372088805,11.32723531521176,NMEOB5vQwji1L9vbHORF2w,0.640096681,0.03,0.02,26.87,44.09,10.97,0.03,9.47,0,2.89,0.02,0,0
974,2022-06,44.44913647698642,11.32022075,ISFhoalkFpzqBigSzoRLOA,0.675999814,0.48,0,11.75,62.07,3.99,0,12.13,0,1.4,0.01,0,0
975,2022-06,44.44797128713756,11.33907021,zruyA4pii3zgJaITQmZI-A,0.577878906,0,0,11.47,74.4,0.63,0,4.99,0,0,0,0,0
976,2022-01,44.44901072359244,11.33941728,c83vbwOyUlk4LlTo99CdoA,0.578886586,0,0,10.93,73.44,0.01,0.02,11.67,0,0,0.01,0,0
977,2023-07,44.47252964647888,11.36858339250896,WM1x6GkoOiHM4M0OZDtjpw,0.450441488,8.44,12.42,9.88,34.5,0,0.68,26.94,0,3.04,1.63,0.13,0
978,2022-04,44.47095995141008,11.36988960966636,1izUGgPxHABBCT0bBB_yDw,0.441830062,0,0,0,0,0,0,0,0,0,0,0,0
979,2022-04,44.46600686,11.37606426027054,#NAME?,0.401915015,0,0,0,0,0,0,0,0,0,0,0,0
980,2022-04,44.45806623098795,11.40563848677566,_1fZ7mJkuxfeaCExnqnQnw,0.222322047,0,0,0,0,0,0,0,0,0,0,0,0
981,2022-04,44.46059006827445,11.40679479625686,5fCWSw5eCaqkARZKptZEKQ,0.218093193,2.79,15.61,11.2,36.86,0,2.41,30.39,0.01,0.31,0.31,0.03,0
982,2022-03,44.48115578594653,11.27608190809788,xo-OOW9oFstCa7kh_vqRYA,0.997268179,0,0,0,0,0,0,0,0,0,0,0,0
983,2022-03,44.48100431617591,11.27040367680576,6aw-yv-dj-K1Q334eGowug,0.968438428,2.56,6.29,40.05,19.55,0.68,1.42,26.76,0.01,1.93,0.34,0.05,0
984,2022-03,44.48374762243525,11.27116026553305,M3oYOBQj40NSnL3OHYIOJQ,0.969860413,0.1,16.08,33.73,8.9,0.1,0.04,38.43,0.03,2.11,0.24,0.08,0
985,2022-04,44.47302344131218,11.34199844177879,yGEraslprtz4otl-Mt9Hbw,0.606450197,4.38,0,5.06,72.4,0.74,0,10.36,0,0.03,0,0,0
986,2018-05,44.4751001,11.3407958,CAoSLEFGMVFpcFBFMDF4R0NpbHV1em5qdWhDeHYzSUc4NUpkUmJtQ2RoeXNmTDBq,0.614862255,0.06,0,8.75,59.05,0,0.55,14.54,0,13.67,0.02,0,0
987,2022-04,44.46522972006927,11.34142484472638,6cdpotD2pV52wbON3AJiFA,0.601336046,0,0,4.81,89.02,0,0,5.24,0,0.15,0.01,0.19,0
988,2022-04,44.47000396734743,11.34044629962262,wWr7eWIPhIVpnFHDhC_fQA,0.612815543,0,0,0,0,0,0,0,0,0,0,0,0
989,2022-01,44.46899538874022,11.34195406136439,4fWCnBZNMXbApJUUhefoFw,0.603008033,0,0.4,26.83,43.08,0.16,0.02,16.94,0,3.78,0,0,0
990,2022-04,44.46515517505591,11.34343035159843,1LFzKjg9XHhi0MEZscFpMQ,0.589752552,0.15,0,10.53,60.78,2.7,0.04,17.61,0,0.04,0,0,0
991,2022-04,44.47152967460178,11.34255062290471,k7FSeqk89I2jG-0ofUYWzw,0.602023065,0,0.51,7.25,62.61,0.01,0.03,12.03,0,3.29,0,0,0
992,2022-01,44.46051513444171,11.34515598155923,kgkjWX2Mb_V-E50T-aIDkg,0.572776956,0,0,0,0,0,0,0,0,0,0,0,0
993,2022-01,44.46785462564013,11.34705285919428,hJwNHGmpS1khW7I-Q-k87w,0.572239812,3.94,9.82,22.48,20.33,4.99,0.23,20.58,3.14,8.71,0.11,0,0
994,2022-01,44.47409580555987,11.34715823273418,yRLqhGLoyaTwA_mmbpwRRg,0.576970967,0,0,0,0,0,0,0,0,0,0,0,0
995,2022-01,44.47485027961552,11.34984425,WhVQvI4TpycwT567-eGAIA,0.56164352,8.18,19.42,12.03,38.28,0,0.26,14.59,0.01,3.8,0,0.09,0
996,2022-01,44.47204628236892,11.34188292709848,0Z37Zy-KvQJRN-wnW4jh7g,0.60635464,0,4.51,13.07,66.13,0.07,0,5.8,0,0.42,0,0,0
997,2022-04,44.47472156390408,11.33964066686951,669BiVfsqe7QtKwIxWwnUQ,0.62140756,1.67,0.26,14.96,58.05,0.5,0.07,11.43,0,8.3,0.01,0,0
